"lon","lat","cartograph","id"
47.10389,39.6677800000001,"dashed",23
47.0975000000001,39.6661100000001,"dashed",23
47.0919400000001,39.66389,"dashed",23
47.0863900000001,39.6619400000001,"dashed",23
47.08056,39.65972,"dashed",23
47.07444,39.6580500000001,"dashed",23
47.0680600000001,39.6566700000001,"dashed",23
47.06167,39.6552800000001,"dashed",23
47.05528,39.65389,"dashed",23
47.0488900000001,39.6522200000001,"dashed",23
47.0433300000001,39.65,"dashed",23
47.0377800000001,39.64806,"dashed",23
47.0336100000001,39.6441700000001,"dashed",23
47.0341900000001,39.6414100000001,"dashed",23
47.03472,39.6388900000001,"dashed",23
47.0402800000001,39.6361100000001,"dashed",23
47.04722,39.63417,"dashed",23
47.0547200000001,39.6330600000001,"dashed",23
47.0613900000001,39.63111,"dashed",23
47.06917,39.6297200000001,"dashed",23
47.0758400000001,39.6277800000001,"dashed",23
47.0825,39.6258300000001,"dashed",23
47.0894400000001,39.6238900000001,"dashed",23
47.0961100000001,39.6219400000001,"dashed",23
47.1016700000001,39.6194400000001,"dashed",23
47.1055600000001,39.6155600000001,"dashed",23
47.1055600000001,39.60945,"dashed",23
47.1000000000001,39.60722,"dashed",23
47.0927800000001,39.6066700000001,"dashed",23
47.085,39.6066700000001,"dashed",23
47.0763900000001,39.6075000000001,"dashed",23
47.0677800000001,39.6083300000001,"dashed",23
47.0597200000001,39.6083300000001,"dashed",23
47.05278,39.6075000000001,"dashed",23
47.0441700000001,39.6083300000001,"dashed",23
47.03695,39.6075000000001,"dashed",23
47.0300000000001,39.6069400000001,"dashed",23
47.0236100000001,39.6052800000001,"dashed",23
47.0227800000001,39.6000000000001,"dashed",23
47.0227800000001,39.59389,"dashed",23
47.0236100000001,39.5886100000001,"dashed",23
47.02556,39.5836100000001,"dashed",23
47.0341700000001,39.5827800000001,"dashed",23
47.0419400000001,39.5813900000001,"dashed",23
47.0494400000001,39.5802800000001,"dashed",23
47.0572200000001,39.5788900000001,"dashed",23
47.0650000000001,39.5775,"dashed",23
47.07167,39.5755600000001,"dashed",23
47.0783300000001,39.5736100000001,"dashed",23
47.08306,39.5705600000001,"dashed",23
47.0869500000001,39.56667,"dashed",23
47.0886100000001,39.56194,"dashed",23
47.0877800000001,39.55528,"dashed",23
47.0877800000001,39.5491700000001,"dashed",23
47.0866700000001,39.5425000000001,"dashed",23
47.0858400000001,39.5358300000001,"dashed",23
47.0847200000001,39.5291700000001,"dashed",23
47.0813900000001,39.5247200000001,"dashed",23
47.0775,39.5211100000001,"dashed",23
47.07194,39.5188900000001,"dashed",23
47.0647200000001,39.5180500000001,"dashed",23
47.0591700000001,39.5158300000001,"dashed",23
47.05278,39.51444,"dashed",23
47.04805,39.51167,"dashed",23
47.0455600000001,39.5063900000001,"dashed",23
47.0445100000001,39.5001100000001,"dashed",23
47.0445100000001,39.5000700000001,"dashed",23
47.0444900000001,39.5000000000001,"dashed",23
47.0444400000001,39.4997200000001,"dashed",23
47.0436100000001,39.4930600000001,"dashed",23
47.0416700000001,39.48722,"dashed",23
47.0377800000001,39.4836100000001,"dashed",23
47.0336100000001,39.47972,"dashed",23
47.02889,39.4769400000001,"dashed",23
47.0241700000001,39.47389,"dashed",23
47.02,39.4702800000001,"dashed",23
47.0186100000001,39.46556,"dashed",23
47.0202800000001,39.46083,"dashed",23
47.02333,39.4563900000001,"dashed",23
47.0269400000001,39.4527800000001,"dashed",23
47.0308400000001,39.44917,"dashed",23
47.03472,39.4452800000001,"dashed",23
47.0394400000001,39.4422200000001,"dashed",23
47.0433300000001,39.43861,"dashed",23
47.0469400000001,39.4347200000001,"dashed",23
47.0508300000001,39.43111,"dashed",23
47.05361,39.4269400000001,"dashed",23
47.0575000000001,39.42305,"dashed",23
47.0541700000001,39.4186100000001,"dashed",23
47.0508300000001,39.41416,"dashed",23
47.04778,39.4100000000001,"dashed",23
47.0436100000001,39.4061100000001,"dashed",23
47.04033,39.40173,"dashed",23
47.0402800000001,39.4016700000001,"dashed",23
47.03556,39.3988900000001,"dashed",23
47.03236,39.3990900000001,"dashed",23
47.0269500000001,39.3994400000001,"dashed",23
47.01833,39.4002800000001,"dashed",23
47.0097200000001,39.4011100000001,"dashed",23
47.00194,39.4011100000001,"dashed",23
47.0000000000001,39.4009600000001,"dashed",23
46.9947200000001,39.40056,"dashed",23
46.98778,39.3997200000001,"dashed",23
46.9808300000001,39.4002800000001,"dashed",23
46.9752800000001,39.4027800000001,"dashed",23
46.97139,39.40639,"dashed",23
46.9686100000001,39.4108300000001,"dashed",23
46.9655500000001,39.4150000000001,"dashed",23
46.9627800000001,39.41945,"dashed",23
46.9580500000001,39.4225000000001,"dashed",23
46.9533300000001,39.42555,"dashed",23
46.9486100000001,39.42861,"dashed",23
46.94361,39.4319500000001,"dashed",23
46.93805,39.4344400000001,"dashed",23
46.9322200000001,39.43694,"dashed",23
46.9263900000001,39.43944,"dashed",23
46.9208300000001,39.44194,"dashed",23
46.9150000000001,39.44444,"dashed",23
46.90916,39.4469500000001,"dashed",23
46.90556,39.4508300000001,"dashed",23
46.90556,39.4566700000001,"dashed",23
46.90639,39.46333,"dashed",23
46.90889,39.4686100000001,"dashed",23
46.91083,39.47639,"dashed",23
46.90306,39.4819400000001,"dashed",23
46.8963900000001,39.4838900000001,"dashed",23
46.8905600000001,39.4863900000001,"dashed",23
46.885,39.4888900000001,"dashed",23
46.87917,39.4913900000001,"dashed",23
46.8733300000001,39.4938900000001,"dashed",23
46.86778,39.4963900000001,"dashed",23
46.8619400000001,39.4988900000001,"dashed",23
46.8593500000001,39.5000000000001,"dashed",23
46.8590100000001,39.50014,"dashed",23
46.8589800000001,39.5001600000001,"dashed",23
46.8588900000001,39.5002000000001,"dashed",23
46.8587200000001,39.5002700000001,"dashed",23
46.8587000000001,39.5002800000001,"dashed",23
46.8561100000001,39.5013900000001,"dashed",23
46.8494400000001,39.5033300000001,"dashed",23
46.84389,39.5058300000001,"dashed",23
46.83889,39.5030600000001,"dashed",23
46.83464,39.5003,"dashed",23
46.8346200000001,39.5002900000001,"dashed",23
46.8345,39.5002200000001,"dashed",23
46.8344400000001,39.5001800000001,"dashed",23
46.83441,39.5001600000001,"dashed",23
46.8341700000001,39.5000000000001,"dashed",23
46.83,39.4963900000001,"dashed",23
46.8261100000001,39.4925000000001,"dashed",23
46.8227800000001,39.4880600000001,"dashed",23
46.8258300000001,39.4838900000001,"dashed",23
46.8313900000001,39.48139,"dashed",23
46.8372200000001,39.47889,"dashed",23
46.84306,39.47639,"dashed",23
46.8486100000001,39.47389,"dashed",23
46.85445,39.47139,"dashed",23
46.8591700000001,39.46833,"dashed",23
46.8638900000001,39.4650000000001,"dashed",23
46.8608300000001,39.46056,"dashed",23
46.8575000000001,39.4561200000001,"dashed",23
46.8533300000001,39.4525,"dashed",23
46.8502800000001,39.4480600000001,"dashed",23
46.8469400000001,39.44361,"dashed",23
46.8436100000001,39.43917,"dashed",23
46.8402800000001,39.4347200000001,"dashed",23
46.8372200000001,39.43028,"dashed",23
46.83306,39.4266700000001,"dashed",23
46.8297200000001,39.42222,"dashed",23
46.8258300000001,39.4177800000001,"dashed",23
46.8216600000001,39.4141700000001,"dashed",23
46.8177800000001,39.4105600000001,"dashed",23
46.81361,39.4069400000001,"dashed",23
46.8050000000001,39.4075000000001,"dashed",23
46.79945,39.4100000000001,"dashed",23
46.7944400000001,39.4130600000001,"dashed",23
46.78972,39.41639,"dashed",23
46.7850000000001,39.41945,"dashed",23
46.7802800000001,39.4230600000001,"dashed",23
46.77639,39.4269400000001,"dashed",23
46.7716600000001,39.4300000000001,"dashed",23
46.76777,39.43361,"dashed",23
46.765,39.4380600000001,"dashed",23
46.7630500000001,39.4427800000001,"dashed",23
46.7622200000001,39.4483300000001,"dashed",23
46.7611100000001,39.4538900000001,"dashed",23
46.7622200000001,39.4602800000001,"dashed",23
46.7622200000001,39.46639,"dashed",23
46.7630600000001,39.4730600000001,"dashed",23
46.76417,39.47972,"dashed",23
46.765,39.4863900000001,"dashed",23
46.7658300000001,39.4930600000001,"dashed",23
46.7658300000001,39.4991600000001,"dashed",23
46.7658300000001,39.5000000000001,"dashed",23
46.7658300000001,39.5001900000001,"dashed",23
46.7658300000001,39.5002500000001,"dashed",23
46.7658300000001,39.5003400000001,"dashed",23
46.7658400000001,39.5052800000001,"dashed",23
46.765,39.5105500000001,"dashed",23
46.7630500000001,39.5155600000001,"dashed",23
46.7611100000001,39.52056,"dashed",23
46.7583300000001,39.5247200000001,"dashed",23
46.7525000000001,39.5272200000001,"dashed",23
46.7455600000001,39.5277800000001,"dashed",23
46.7416700000001,39.5241700000001,"dashed",23
46.7375000000001,39.5202800000001,"dashed",23
46.7350000000001,39.5152800000001,"dashed",23
46.73195,39.5108300000001,"dashed",23
46.7269400000001,39.5077800000001,"dashed",23
46.72139,39.5055600000001,"dashed",23
46.7158400000001,39.5033300000001,"dashed",23
46.7072200000001,39.50417,"dashed",23
46.70167,39.5066600000001,"dashed",23
46.6958300000001,39.50917,"dashed",23
46.69194,39.5127800000001,"dashed",23
46.68805,39.51667,"dashed",23
46.6844400000001,39.5202800000001,"dashed",23
46.6805600000001,39.5238900000001,"dashed",23
46.6766700000001,39.5275000000001,"dashed",23
46.67278,39.53139,"dashed",23
46.6700000000001,39.5355500000001,"dashed",23
46.6669400000001,39.5400000000001,"dashed",23
46.6650000000001,39.54472,"dashed",23
46.66416,39.55028,"dashed",23
46.6630600000001,39.5558300000001,"dashed",23
46.6630500000001,39.56167,"dashed",23
46.66416,39.5683300000001,"dashed",23
46.6658400000001,39.5744500000001,"dashed",23
46.6705600000001,39.5772200000001,"dashed",23
46.6761100000001,39.5794500000001,"dashed",23
46.6816700000001,39.5816700000001,"dashed",23
46.6872200000001,39.5838900000001,"dashed",23
46.69361,39.5855500000001,"dashed",23
46.69917,39.5877800000001,"dashed",23
46.7038900000001,39.5905500000001,"dashed",23
46.7088900000001,39.5936100000001,"dashed",23
46.7119400000001,39.5980600000001,"dashed",23
46.7144400000001,39.6033400000001,"dashed",23
46.7155500000001,39.6100000000001,"dashed",23
46.7144400000001,39.61528,"dashed",23
46.7116600000001,39.6197200000001,"dashed",23
46.7077800000001,39.6233300000001,"dashed",23
46.7030600000001,39.6263900000001,"dashed",23
46.6980500000001,39.6294500000001,"dashed",23
46.6913900000001,39.6313900000001,"dashed",23
46.68278,39.63223,"dashed",23
46.6763900000001,39.6305600000001,"dashed",23
46.6708300000001,39.62834,"dashed",23
46.6652800000001,39.6255600000001,"dashed",23
46.66056,39.6225000000001,"dashed",23
46.65556,39.6197200000001,"dashed",23
46.6516700000001,39.6158300000001,"dashed",23
46.6475,39.61222,"dashed",23
46.6436100000001,39.6086100000001,"dashed",23
46.6394500000001,39.60472,"dashed",23
46.6355600000001,39.6011100000001,"dashed",23
46.6313900000001,39.5975000000001,"dashed",23
46.62667,39.5944400000001,"dashed",23
46.6219500000001,39.59139,"dashed",23
46.6163900000001,39.5891700000001,"dashed",23
46.6100000000001,39.5877800000001,"dashed",23
46.60445,39.5855500000001,"dashed",23
46.5980500000001,39.5841700000001,"dashed",23
46.5911100000001,39.58333,"dashed",23
46.58306,39.58333,"dashed",23
46.5791500000001,39.5840800000001,"dashed",23
46.5772200000001,39.5844400000001,"dashed",23
46.57444,39.58889,"dashed",23
46.5733300000001,39.5941700000001,"dashed",23
46.5733300000001,39.6002800000001,"dashed",23
46.5733300000001,39.60639,"dashed",23
46.57417,39.61305,"dashed",23
46.5761100000001,39.6188900000001,"dashed",23
46.5769500000001,39.6255600000001,"dashed",23
46.5776900000001,39.6314500000001,"dashed",23
46.5788900000001,39.645,"dashed",23
46.5797200000001,39.6516700000001,"dashed",23
46.5801700000001,39.6552300000001,"dashed",23
46.5805500000001,39.65833,"dashed",23
46.5816700000001,39.6650000000001,"dashed",23
46.5825,39.6716700000001,"dashed",23
46.5825,39.67778,"dashed",23
46.58333,39.6844400000001,"dashed",23
46.58333,39.6902800000001,"dashed",23
46.5838900000001,39.6930600000001,"dashed",23
46.5838900000001,39.69917,"dashed",23
46.5838900000001,39.7052800000001,"dashed",23
46.5827800000001,39.71056,"dashed",23
46.5827800000001,39.7166700000001,"dashed",23
46.5816700000001,39.72222,"dashed",23
46.5816700000001,39.7283300000001,"dashed",23
46.5816700000001,39.7344400000001,"dashed",23
46.58083,39.73972,"dashed",23
46.5797200000001,39.74528,"dashed",23
46.57973,39.7513900000001,"dashed",23
46.5777800000001,39.75611,"dashed",23
46.5777800000001,39.7622200000001,"dashed",23
46.5766600000001,39.7677800000001,"dashed",23
46.5758300000001,39.77333,"dashed",23
46.5747200000001,39.7786100000001,"dashed",23
46.5738900000001,39.7841700000001,"dashed",23
46.5719500000001,39.7891700000001,"dashed",23
46.5708300000001,39.7944400000001,"dashed",23
46.5688900000001,39.7994400000001,"dashed",23
46.5669500000001,39.8041700000001,"dashed",23
46.5650000000001,39.8091600000001,"dashed",23
46.5630600000001,39.81417,"dashed",23
46.56028,39.8183300000001,"dashed",23
46.5572300000001,39.8225,"dashed",23
46.5544500000001,39.82694,"dashed",23
46.5505600000001,39.83056,"dashed",23
46.5466700000001,39.8341700000001,"dashed",23
46.54389,39.8386100000001,"dashed",23
46.5400000000001,39.8422200000001,"dashed",23
46.5369400000001,39.84666,"dashed",23
46.53306,39.8502800000001,"dashed",23
46.5302800000001,39.8544400000001,"dashed",23
46.52639,39.8583300000001,"dashed",23
46.5233400000001,39.8625000000001,"dashed",23
46.5213900000001,39.8675000000001,"dashed",23
46.5175,39.87111,"dashed",23
46.5147200000001,39.8752800000001,"dashed",23
46.5116600000001,39.8797200000001,"dashed",23
46.5077800000001,39.8833300000001,"dashed",23
46.5038900000001,39.88694,"dashed",23
46.5000000000001,39.8908400000001,"dashed",23
46.4963900000001,39.8944400000001,"dashed",23
46.4913900000001,39.8975,"dashed",23
46.4836100000001,39.9050000000001,"dashed",23
46.47972,39.9086100000001,"dashed",23
46.4758300000001,39.91222,"dashed",23
46.4719400000001,39.9158300000001,"dashed",23
46.4672200000001,39.9191700000001,"dashed",23
46.46333,39.92278,"dashed",23
46.4594500000001,39.9263900000001,"dashed",23
46.4563900000001,39.9308300000001,"dashed",23
46.4525,39.9344400000001,"dashed",23
46.44973,39.93861,"dashed",23
46.44667,39.9430600000001,"dashed",23
46.4438900000001,39.9472200000001,"dashed",23
46.4408300000001,39.95167,"dashed",23
46.4388900000001,39.9563900000001,"dashed",23
46.43694,39.9613900000001,"dashed",23
46.4341700000001,39.96556,"dashed",23
46.4322200000001,39.97056,"dashed",23
46.43028,39.9752800000001,"dashed",23
46.42722,39.97972,"dashed",23
46.4241700000001,39.9838900000001,"dashed",23
46.4213900000001,39.9880600000001,"dashed",23
46.4183300000001,39.9925000000001,"dashed",23
46.4155600000001,39.9966700000001,"dashed",23
46.4132700000001,40.0000000000001,"dashed",23
46.4131300000001,40.0001900000001,"dashed",23
46.4125000000001,40.00111,"dashed",23
46.40972,40.0052800000001,"dashed",23
46.40583,40.0088900000001,"dashed",23
46.4019400000001,40.0127800000001,"dashed",23
46.3980500000001,40.0163900000001,"dashed",23
46.39306,40.0194500000001,"dashed",23
46.3872200000001,40.0219400000001,"dashed",23
46.3825100000001,40.025,"dashed",23
46.37667,40.0275000000001,"dashed",23
46.3708300000001,40.0300000000001,"dashed",23
46.3650000000001,40.0325000000001,"dashed",23
46.3583400000001,40.0350000000001,"dashed",23
46.3525000000001,40.0375000000001,"dashed",23
46.3486100000001,40.04139,"dashed",23
46.3455500000001,40.0455600000001,"dashed",23
46.3466700000001,40.05222,"dashed",23
46.34972,40.0566700000001,"dashed",23
46.3530500000001,40.06111,"dashed",23
46.3555600000001,40.0663900000001,"dashed",23
46.3588900000001,40.0708300000001,"dashed",23
46.3613900000001,40.0761100000001,"dashed",23
46.3636100000001,40.0811100000001,"dashed",23
46.36611,40.0863900000001,"dashed",23
46.36861,40.09166,"dashed",23
46.37028,40.0975000000001,"dashed",23
46.37028,40.1036100000001,"dashed",23
46.3675000000001,40.10778,"dashed",23
46.3636100000001,40.1116700000001,"dashed",23
46.36055,40.1158300000001,"dashed",23
46.3558300000001,40.1188900000001,"dashed",23
46.35195,40.12278,"dashed",23
46.34583,40.1252800000001,"dashed",23
46.3411100000001,40.12834,"dashed",23
46.3407800000001,40.12854,"dashed",23
46.3361100000001,40.1313900000001,"dashed",23
46.3313900000001,40.13444,"dashed",23
46.3263900000001,40.1375,"dashed",23
46.3205500000001,40.14,"dashed",23
46.3158300000001,40.14306,"dashed",23
46.3108300000001,40.1461100000001,"dashed",23
46.3050000000001,40.1486100000001,"dashed",23
46.3017100000001,40.1507300000001,"dashed",23
46.30028,40.1516700000001,"dashed",23
46.29528,40.1547200000001,"dashed",23
46.2905600000001,40.15806,"dashed",23
46.28556,40.1611100000001,"dashed",23
46.2816700000001,40.16472,"dashed",23
46.2797200000001,40.16972,"dashed",23
46.2786100000001,40.1750000000001,"dashed",23
46.2794500000001,40.1816700000001,"dashed",23
46.28139,40.1877800000001,"dashed",23
46.2844400000001,40.1922200000001,"dashed",23
46.2894400000001,40.1950000000001,"dashed",23
46.2950000000001,40.1975,"dashed",23
46.3005600000001,40.1997200000001,"dashed",23
46.30611,40.2019500000001,"dashed",23
46.3102700000001,40.20556,"dashed",23
46.3133300000001,40.21,"dashed",23
46.31667,40.2144400000001,"dashed",23
46.3200000000001,40.21889,"dashed",23
46.32167,40.2250000000001,"dashed",23
46.32417,40.2302800000001,"dashed",23
46.325,40.2369400000001,"dashed",23
46.32667,40.24278,"dashed",23
46.3277800000001,40.24944,"dashed",23
46.32944,40.2552800000001,"dashed",23
46.3319500000001,40.2605600000001,"dashed",23
46.3336100000001,40.2663900000001,"dashed",23
46.3361100000001,40.2716700000001,"dashed",23
46.3386100000001,40.2769400000001,"dashed",23
46.3419400000001,40.28139,"dashed",23
46.3444400000001,40.28666,"dashed",23
46.3475000000001,40.2911100000001,"dashed",23
46.35639,40.2902800000001,"dashed",23
46.3650000000001,40.28972,"dashed",23
46.3738900000001,40.28889,"dashed",23
46.3805600000001,40.28695,"dashed",23
46.3875,40.2852800000001,"dashed",23
46.3941600000001,40.28333,"dashed",23
46.40306,40.2825000000001,"dashed",23
46.41083,40.2811100000001,"dashed",23
46.4186100000001,40.2800000000001,"dashed",23
46.4255600000001,40.27806,"dashed",23
46.4333300000001,40.2766700000001,"dashed",23
46.44111,40.2752800000001,"dashed",23
46.4488900000001,40.2741600000001,"dashed",23
46.45583,40.275,"dashed",23
46.46083,40.2777800000001,"dashed",23
46.4655500000001,40.28083,"dashed",23
46.4705500000001,40.28389,"dashed",23
46.4744400000001,40.2875000000001,"dashed",23
46.4794400000001,40.2905500000001,"dashed",23
46.4833300000001,40.2941700000001,"dashed",23
46.4891600000001,40.2963900000001,"dashed",23
46.4938900000001,40.2994400000001,"dashed",23
46.49805,40.3030600000001,"dashed",23
46.5000000000001,40.3050000000001,"dashed",23
46.50194,40.3069500000001,"dashed",23
46.50694,40.3100000000001,"dashed",23
46.5111100000001,40.31361,"dashed",23
46.5158300000001,40.31667,"dashed",23
46.52,40.3202800000001,"dashed",23
46.5247200000001,40.3233300000001,"dashed",23
46.5297300000001,40.3261100000001,"dashed",23
46.5336100000001,40.33,"dashed",23
46.5386100000001,40.33306,"dashed",23
46.5433300000001,40.33583,"dashed",23
46.5483300000001,40.33889,"dashed",23
46.55305,40.3419400000001,"dashed",23
46.5580600000001,40.3447200000001,"dashed",23
46.56361,40.34722,"dashed",23
46.5683300000001,40.3500000000001,"dashed",23
46.57417,40.35222,"dashed",23
46.5805500000001,40.35389,"dashed",23
46.5869400000001,40.3552800000001,"dashed",23
46.59333,40.3566700000001,"dashed",23
46.6005600000001,40.3575000000001,"dashed",23
46.60778,40.3583300000001,"dashed",23
46.61555,40.3583300000001,"dashed",23
46.62278,40.3591700000001,"dashed",23
46.63084,40.3591700000001,"dashed",23
46.6380500000001,40.35972,"dashed",23
46.6452800000001,40.3605600000001,"dashed",23
46.65139,40.3608300000001,"dashed",23
46.6577800000001,40.36222,"dashed",23
46.6636100000001,40.3644400000001,"dashed",23
46.6683300000001,40.36611,"dashed",23
46.6730600000001,40.3691600000001,"dashed",23
46.67722,40.37278,"dashed",23
46.6805600000001,40.3772200000001,"dashed",23
46.6838900000001,40.38167,"dashed",23
46.68778,40.3852800000001,"dashed",23
46.69111,40.39,"dashed",23
46.6944500000001,40.3944400000001,"dashed",23
46.6977800000001,40.3988900000001,"dashed",23
46.7033300000001,40.4011100000001,"dashed",23
46.7097200000001,40.4025000000001,"dashed",23
46.71639,40.40389,"dashed",23
46.7236100000001,40.4047200000001,"dashed",23
46.7291700000001,40.4069400000001,"dashed",23
46.7363900000001,40.4077800000001,"dashed",23
46.74278,40.4091700000001,"dashed",23
46.7500000000001,40.4100000000001,"dashed",23
46.7572200000001,40.4105600000001,"dashed",23
46.7636100000001,40.41222,"dashed",23
46.77083,40.4127800000001,"dashed",23
46.7772200000001,40.4144400000001,"dashed",23
46.7836100000001,40.4158300000001,"dashed",23
46.7908300000001,40.41666,"dashed",23
46.79805,40.41722,"dashed",23
46.80528,40.4180500000001,"dashed",23
46.8125000000001,40.41889,"dashed",23
46.8183300000001,40.41639,"dashed",23
46.8197200000001,40.41389,"dashed",23
46.8205600000001,40.4066700000001,"dashed",23
46.8233300000001,40.4022200000001,"dashed",23
46.8252800000001,40.3975,"dashed",23
46.8272200000001,40.3925,"dashed",23
46.82917,40.3875,"dashed",23
46.8311100000001,40.3827800000001,"dashed",23
46.83306,40.3777800000001,"dashed",23
46.835,40.37305,"dashed",23
46.8380500000001,40.36861,"dashed",23
46.8427800000001,40.3655600000001,"dashed",23
46.8500000000001,40.3663900000001,"dashed",23
46.8558300000001,40.36861,"dashed",23
46.8613900000001,40.3708300000001,"dashed",23
46.86778,40.3722200000001,"dashed",23
46.8733300000001,40.3744500000001,"dashed",23
46.87917,40.37667,"dashed",23
46.8855500000001,40.3780500000001,"dashed",23
46.8927800000001,40.3788900000001,"dashed",23
46.8975,40.3758300000001,"dashed",23
46.90139,40.3713900000001,"dashed",23
46.90333,40.3663900000001,"dashed",23
46.9041700000001,40.3608300000001,"dashed",23
46.9036100000001,40.3555600000001,"dashed",23
46.90083,40.3502800000001,"dashed",23
46.89833,40.3452800000001,"dashed",23
46.89597,40.3403000000001,"dashed",23
46.89583,40.3400000000001,"dashed",23
46.89583,40.3338900000001,"dashed",23
46.8966700000001,40.3283300000001,"dashed",23
46.8986100000001,40.3236100000001,"dashed",23
46.9011300000001,40.31996,"dashed",23
46.9016700000001,40.31917,"dashed",23
46.9025000000001,40.3138900000001,"dashed",23
46.9044500000001,40.3088900000001,"dashed",23
46.90639,40.3038900000001,"dashed",23
46.90833,40.2991700000001,"dashed",23
46.91139,40.29472,"dashed",23
46.9133300000001,40.2900000000001,"dashed",23
46.91722,40.2861100000001,"dashed",23
46.9258300000001,40.2852800000001,"dashed",23
46.9338900000001,40.2852800000001,"dashed",23
46.94167,40.2852800000001,"dashed",23
46.94944,40.28389,"dashed",23
46.9533300000001,40.2802800000001,"dashed",23
46.95723,40.2758400000001,"dashed",23
46.96,40.2716700000001,"dashed",23
46.96306,40.2672200000001,"dashed",23
46.96583,40.2630500000001,"dashed",23
46.9697200000001,40.25917,"dashed",23
46.97472,40.25611,"dashed",23
46.9805500000001,40.25361,"dashed",23
46.9883300000001,40.25361,"dashed",23
46.9972200000001,40.2527800000001,"dashed",23
47.0000000000001,40.2509800000001,"dashed",23
47.0019500000001,40.2497200000001,"dashed",23
47.0058300000001,40.24611,"dashed",23
47.0097200000001,40.2422200000001,"dashed",23
47.01,40.2375000000001,"dashed",23
47.00417,40.23528,"dashed",23
47.0000000000001,40.2336100000001,"dashed",23
46.99861,40.2330600000001,"dashed",23
46.99305,40.2308300000001,"dashed",23
46.98805,40.2280500000001,"dashed",23
46.9825000000001,40.2258300000001,"dashed",23
46.9761100000001,40.2241700000001,"dashed",23
46.9702800000001,40.2269400000001,"dashed",23
46.9652800000001,40.2300000000001,"dashed",23
46.96056,40.2330600000001,"dashed",23
46.9547200000001,40.23555,"dashed",23
46.95,40.2386100000001,"dashed",23
46.9430500000001,40.2405600000001,"dashed",23
46.9383300000001,40.23778,"dashed",23
46.9355600000001,40.2325000000001,"dashed",23
46.93667,40.2269400000001,"dashed",23
46.93861,40.22222,"dashed",23
46.9394500000001,40.2166700000001,"dashed",23
46.9405500000001,40.2111100000001,"dashed",23
46.93805,40.2061100000001,"dashed",23
46.9338900000001,40.20223,"dashed",23
46.9288900000001,40.19944,"dashed",23
46.9250000000001,40.1955500000001,"dashed",23
46.9208300000001,40.19194,"dashed",23
46.9175000000001,40.1875000000001,"dashed",23
46.9133300000001,40.1838900000001,"dashed",23
46.9086100000001,40.1808300000001,"dashed",23
46.9036100000001,40.17778,"dashed",23
46.8980500000001,40.1755600000001,"dashed",23
46.8913900000001,40.1775000000001,"dashed",23
46.8875,40.1813900000001,"dashed",23
46.88444,40.18555,"dashed",23
46.8805600000001,40.18944,"dashed",23
46.8777800000001,40.19361,"dashed",23
46.87278,40.19667,"dashed",23
46.8658300000001,40.19611,"dashed",23
46.8586100000001,40.1952800000001,"dashed",23
46.85139,40.19444,"dashed",23
46.8450000000001,40.1930600000001,"dashed",23
46.8386100000001,40.19167,"dashed",23
46.8313900000001,40.1908300000001,"dashed",23
46.825,40.18944,"dashed",23
46.8233400000001,40.1890100000001,"dashed",23
46.81861,40.1877800000001,"dashed",23
46.8122200000001,40.1863900000001,"dashed",23
46.80805,40.18278,"dashed",23
46.8088900000001,40.17722,"dashed",23
